Nombre Oficial;Comuna;Vía;Número;Dirección;Teléfono;Tiene Servicio de Urgencia;Tipo de Urgencia;Tipo de SAPU
Centro de Especialidades Odontológicas;Puerto Montt;Calle;142;Anibal Pinto Pisos 1 y 2;652331986-652331989;NO;No Aplica;No Aplica
Centro Médico Imagenología Sur Cruz Médica;Puerto Montt;Calle;179;Baquedano;Pendiente;NO;No Aplica;No Aplica
Laboratorio Clínico Tecno Medic;Puerto Montt;Calle;790;Urmeneta, Oficina 201;652259892 - 652254400;NO;No Aplica;No Aplica
Centro de Atención Profesional de Enfermería (CAPROEN);Puerto Montt;Calle;790;Urmeneta;652289054;NO;No Aplica;No Aplica
Clínica Monteverde SpA;Puerto Montt;Calle;258;Deber Cumplido;652511743-652263333;NO;No Aplica;No Aplica
Servicio Médico Legal Puerto Montt;Puerto Montt;Calle;240;Deber Cumplido;652312325;NO;No Aplica;No Aplica
Laboratorio Clínico Biomed;Puerto Montt;Calle;761;Benavente;Pendiente;NO;No Aplica;No Aplica
Centro Odontológico Uno Salud Dental Puerto Montt;Puerto Montt;Calle;10;Illapel, Local 1-10;Pendiente;NO;No Aplica;No Aplica
Clínica Dental Móvil Triple. Pat. BKYS89 (Puerto Montt);Puerto Montt;Calle;85;Egaña;328150;NO;No Aplica;No Aplica
Unidad de Salud Funcionario S.S Del Reloncaví;Puerto Montt;Calle;85;Egaña;Pendiente;NO;No Aplica;No Aplica
Actividades gestionadas por la Dirección del Servicio para apoyo de la Red (S.S Del Reloncaví);Puerto Montt;Calle;85;Egaña;Pendiente;NO;No Aplica;No Aplica
PRAIS (S.S Del Reloncaví);Puerto Montt;Calle;85;Egaña;Pendiente;NO;No Aplica;No Aplica
Laboratorio Clínico Meditest Ltda;Puerto Montt;Calle;840;Benavente;Pendiente;NO;No Aplica;No Aplica
Laboratorio Clínico Fleming Ltda.;Puerto Montt;Calle;840;Benavente, Depto. 308;Pendiente;NO;No Aplica;No Aplica
Laboratorio Clínico San Pablo;Puerto Montt;Calle;21;Francisco Bilbao A;652278748;NO;No Aplica;No Aplica
Posta de Salud Rural Pocoihuén;Cochamó;Calle;S/N;Caserío Pocoihuén;Pendiente;NO;No Aplica;No Aplica
COSAM Puerto Montt;Puerto Montt;Calle;130;Ancud;Pendiente;NO;No Aplica;No Aplica
Centro Médico Medicenter Puerto Montt;Puerto Montt;Calle;458;Benavente;Pendiente;NO;No Aplica;No Aplica
Laboratorio Clínico Instituto de Patología Austral Ltda.;Puerto Montt;Calle;862;Vial;652751048;NO;No Aplica;No Aplica
Instituto Teletón Puerto Montt;Puerto Montt;Calle;650;Egaña;652257750;NO;No Aplica;No Aplica
Centro Odontológico Uno Salud Dental Puerto Montt 2;Puerto Montt;Calle;308;Benavente, Piso 5;Pendiente;NO;No Aplica;No Aplica
MegaSalud S.A. Centro Médico y Dental Puerto Montt;Puerto Montt;Calle;412;Rengifo;652286160;NO;No Aplica;No Aplica
Centro Médico Docente Asistencial Universidad San Sebastián;Puerto Montt;Calle;1390;Lago Panguipulli;652325700;NO;No Aplica;No Aplica
Clínica de la AChS Puerto Montt;Puerto Montt;Calle;360;Ejército;652430320;NO;No Aplica;No Aplica
SAPU Carmela Carvajal;Puerto Montt;Calle;1188;Regimiento;652261252;SI;Urgencia Ambulatoria (SAPU);Corto
Centro de Salud Familiar Carmela Carvajal;Puerto Montt;Calle;1188;Regimiento;652252083;NO;No Aplica;No Aplica
Laboratorio Clínico DESAM Puerto Montt;Puerto Montt;Calle;1180;Regimiento;652213902;NO;No Aplica;No Aplica
Centro Médico y Dental Xa. Zona de Carabineros;Puerto Montt;Calle;S/N;Seminario;Pendiente;NO;No Aplica;No Aplica
Centro de Diálisis Municipal de Puerto Montt,;Puerto Montt;Calle;297;Tucapel;65-2-244477;NO;No Aplica;No Aplica
Centro de Sangre Austral;Puerto Montt;Calle;S/N;Seminario;652490339;NO;No Aplica;No Aplica
Centro Nefrológico Puerto Montt;Puerto Montt;Calle;458;Padre Harter;652284843;NO;No Aplica;No Aplica
Policlínico de la III Brigada de la Fuerza Aérea de Chile;Puerto Montt;Calle;s/n;Nicanor Bahamondes;(65) 232 3169.;NO;No Aplica;No Aplica
Sección Sanidad Puerto Montt de la Policía de Investigaciones de Chile;Puerto Montt;Calle;536;Ramón Munita;652492824;NO;No Aplica;No Aplica
Hospital de Día Infanto Adolescente Rayen Milla;Puerto Montt;Calle;11;Quellon;652237562;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Puerta Sur;Puerto Montt;Calle;S/N;Capitán Avalos, Población Puerta Sur;652216803;NO;No Aplica;No Aplica
Centro de Salud Familiar Techo para todos (ONG);Puerto Montt;Calle;S/N;Santa Inés;652273510;NO;No Aplica;No Aplica
Centro de Salud Familiar Antonio Varas;Puerto Montt;Calle;S/N;Dalcahue;652253020;NO;No Aplica;No Aplica
SAPU Antonio Varas;Puerto Montt;Calle;S/N;Traumen;652223045;SI;Urgencia Ambulatoria (SAPU);Corto
Centro de Diálisis Hemosur;Puerto Montt;Calle;302;Intendente Aurelio Andrade;652257004;NO;No Aplica;No Aplica
Clínica Puerto Montt;Puerto Montt;Calle;400;Panamericana;652344500;SI;Urgencia Hospitalaria (UEH);No Aplica
Laboratorio Clínico Bionet S.A. - Puerto Montt;Puerto Montt;Calle;400;Panamericana;652237108;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Licarayen;Puerto Montt;Calle;S/N;Carilemu;652328670;NO;No Aplica;No Aplica
Posta de Salud Rural Correntoso;Puerto Montt;Calle;S/N;Caserío Correntoso;Pendiente;NO;No Aplica;No Aplica
Hospital de Puerto Montt;Puerto Montt;Calle;63;Los Aromos;652490010;SI;Urgencia Hospitalaria (UEH);No Aplica
Grupo de Sanidad de la III Brigada de la Fuerza Aérea de Chile;Puerto Montt;Ruta;S/N;Ruta V-60. Base Aérea El Tepual;65280830;NO;No Aplica;No Aplica
Posta de Salud Rural Lago Chapo;Puerto Montt;Calle;S/N;Caserío Lago Chapo;Pendiente;NO;No Aplica;No Aplica
Laboratorio Clínico Innovalab de Puerto Montt;Puerto Montt;Avenida;939;Gabriela Mistral, Local 19, sector Alerce;652242483;NO;No Aplica;No Aplica
Posta de Salud Rural Estaquilla;Los Muermos;Calle;S/N;Caserío La Estaquilla;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Las Quemas (Puerto Montt);Puerto Montt;Calle;S/N;Aldea de Las Quemas;Pendiente;NO;No Aplica;No Aplica
Centro de Salud Familiar Los Muermos;Los Muermos;Calle;S/N;Carlos Ibáñez del Campo;652211401;NO;No Aplica;No Aplica
SAPU Los Muermos;Los Muermos;Calle;S/N;Blanco Encalada;652656300;SI;Urgencia Ambulatoria (SAPU);Largo
SAR Alerce;Puerto Montt;Avenida;5231;Violeta Parra, Sector Alerce;Pendiente;SI;Urgencia ambulatoria (SAR);No Aplica
Centro de Salud Familiar Alerce;Puerto Montt;Calle;S/N;Alerce;652330087;NO;No Aplica;No Aplica
Laboratorio Clínico Diagnolab Spa;Puerto Montt;Avenida;1315;Los Alerces;652332569;NO;No Aplica;No Aplica
Centro Médico Diagnomedic;Puerto Montt;Calle;1315;Los Alerces;944377137;NO;No Aplica;No Aplica
Posta de Salud Rural Ralún;Puerto Varas;Calle;S/N;Sector Ralún;Pendiente;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Alerce Norte;Puerto Montt;Calle;18;Los Mañios, Alerce Norte;652213800;NO;No Aplica;No Aplica
Posta de Salud Rural Los Piques;Los Muermos;Calle;S/N;Sector Los Piques;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Colonia Río Sur;Puerto Varas;Calle;S/N;Caserío de Colonia Río Sur;Pendiente;NO;No Aplica;No Aplica
SAR Puerto Varas;Puerto Varas;Calle;S/N;Antonio Varas esquina Errázuriz;652779257-652779255;SI;Urgencia ambulatoria (SAR);No Aplica
Centro de Salud Familiar Nº 1 Puerto Varas;Puerto Varas;Calle;S/N;Puerto Varas;800500008;NO;No Aplica;No Aplica
Posta de Salud Rural Nueva Braunau;Puerto Varas;Calle;S/N;Pueblo de Nueva Braunau;Pendiente;NO;No Aplica;No Aplica
Centro de Diálisis Puerto Varas;Puerto Varas;Calle;1428;Alfonso Brintrup;Pendiente;NO;No Aplica;No Aplica
Vacunatorio Austral E.I.R.L.;Puerto Varas;Calle;971;San Ignacio;652231067;NO;No Aplica;No Aplica
Clínica de Puerto Varas SpA.;Puerto Varas;Calle;810;Otto Bader;652261100;SI;Urgencia Hospitalaria (UEH);No Aplica
Laboratorio Clínico Winlop;Puerto Varas;Calle;430;Pio Nono;652346474;NO;No Aplica;No Aplica
Posta de Salud Rural Cañitas;Los Muermos;Calle;S/N;Aldea de Cañitas;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Mañío;Fresia;Calle;S/N;Sector Mañío;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Loncotoro;Llanquihue;Calle;S/N;Caserío de Loncotoro;Pendiente;NO;No Aplica;No Aplica
Centro de Salud Familiar Los Volcanes;Llanquihue;Calle;S/N;Llanquihue;642336700;NO;No Aplica;No Aplica
Posta de Salud Rural Línea Sin Nombre;Fresia;Calle;S/N;Caserío Línea Sin Nombre;Pendiente;NO;No Aplica;No Aplica
Hospital de Llanquihue;Llanquihue;Calle;645;Erardo Werner;652326781;SI;Urgencia Hospitalaria (UEH);No Aplica
Posta de Salud Rural Colegual;Llanquihue;Calle;S/N;Caserío Codegual;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Ensenada;Puerto Varas;Calle;S/N;Aldea de Ensenada;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Parga;Fresia;Calle;S/N;Caserío de Parga;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Las Cruces ( Fresia);Fresia;Calle;S/N;Sector Las Cruces;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Traiguén (Fresia);Fresia;Calle;S/N;Caserío de Traiguén;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Pellines (Llanquihue);Llanquihue;Calle;S/N;Pueblo Los Pellines;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Macal;Llanquihue;Calle;S/N;Caserío Macal;Pendiente;NO;No Aplica;No Aplica
Hospital de Fresia;Fresia;Calle;301;San José;652328749;SI;Urgencia Hospitalaria (UEH);No Aplica
Hospital de Frutillar;Frutillar;Calle;S/N;Las Piedras;652326929;SI;Urgencia Hospitalaria (UEH);No Aplica
Posta de Salud Rural Petrohué;Puerto Varas;Calle;S/N;Caserío de Petrohué;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Polizones;Fresia;Calle;S/N;Caserío de Polizones;Pendiente;NO;No Aplica;No Aplica
SAPU Frutillar;Frutillar;Calle;753;Cristino Winkler;652421405;SI;Urgencia Ambulatoria (SAPU);Corto
Centro de Salud Familiar Frutillar Alto;Frutillar;Calle;S/N;Frutillar;800500003;NO;No Aplica;No Aplica
Posta de Salud Rural Cau Cua;Fresia;Calle;S/N;Sector Cau Cau;Pendiente;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Pantanosa;Frutillar;Calle;S/N;Violeta Parra;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Centinela;Frutillar;Calle;S/N;Caserío Centinela;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Cascadas;Puerto Octay;Calle;S/N;Pueblo de Cascadas;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Peulla;Puerto Varas;Calle;S/N;Caserío de Peulla;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural El Mirador;Fresia;Calle;S/N;Sector El Mirador;Pendiente;NO;No Aplica;No Aplica
Consultorio General Rural Tegualda;Fresia;Calle;285;Las Américas;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Collihuinco;Purranque;Calle;S/N;Caserío de Collihuinco;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural La Naranja;Purranque;Calle;S/N;Caserío de La Naranja;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Casma;Frutillar;Calle;S/N;Caserío Casma;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Concordia;Purranque;Calle;S/N;Caserío de Concordia;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Colonia Ponce;Purranque;Calle;S/N;Caserío de Colonia Ponce;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural La Calo;Puerto Octay;Calle;S/N;Sector La Calo;Pendiente;NO;No Aplica;No Aplica
Hospital de Puerto Octay;Puerto Octay;Calle;601;Pedro Montt;642335932;SI;Urgencia Hospitalaria (UEH);No Aplica
Posta de Salud Rural Coihueco (Puerto Octay);Puerto Octay;Calle;S/N;Sector Coihueco;Pendiente;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Corte Alto;Purranque;Calle;326;Vicuña Mackena;944063944;NO;No Aplica;No Aplica
Posta de Salud Rural Coligual;Purranque;Calle;S/N;Caserío de Coligual;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Hueyusca;Purranque;Calle;S/N;Calle principal;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Crucero ( Purranque);Purranque;Calle;S/N;Caserío de Crucero;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural San Pedro de Purranque;Purranque;Calle;S/N;Sector San Pedro de Purranque;Pendiente;NO;No Aplica;No Aplica
Centro de Rehabilitación de Minusválidos;Purranque;Calle;S/N;Santo Domingo;642352498;NO;No Aplica;No Aplica
Hospital de Purranque Dr. Juan Hepp Dubiau;Purranque;Calle;468;21 de mayo;642335870;SI;Urgencia Hospitalaria (UEH);No Aplica
Centro de Salud Familiar Purranque;Purranque;Calle;415;21 de Mayo;800500017;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Barrio Estación;Purranque;Calle;S/N;Crucero;642351111;NO;No Aplica;No Aplica
Posta de Salud Rural Piedras Negras;Puerto Octay;Calle;S/N;Caserío de Piedras Negras;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Rupanco;Puerto Octay;Calle;S/N;Sector Rupanco;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Pellinada;Puerto Octay;Calle;S/N;Sector Pellinada;Pendiente;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Riachuelo;Río Negro;Calle;295;Barros Arana;Pendiente;NO;No Aplica;No Aplica
Hospital de Río Negro;Río Negro;Calle;791;Arturo Prat;642336888;SI;Urgencia Hospitalaria (UEH);No Aplica
Centro de Salud Familiar Practicante Pablo Araya (Ex Río Negro);Río Negro;Calle;S/N;Buschmann;642643110;NO;No Aplica;No Aplica
Posta de Salud Rural Tres Esteros;Río Negro;Calle;S/N;Caserío Tras Esteros;Pendiente;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar El Encanto;Puyehue;Calle;S/N;Caserío el Encanto;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Desagüe Rupanco;Puyehue;Calle;S/N;Sector Desagüe Rupanco;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Cancura;Osorno;Calle;S/N;Aldea de Cancura;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Pichi Damas;Osorno;Calle;S/N;Sector Pichi Damas;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Huilma;Río Negro;Calle;S/N;Sector Huilma;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Puyehue;Puyehue;Calle;S/N;Sector Puyehue;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Ñadi Pichi-Damas;Puyehue;Calle;S/N;Sector Ñadi Pichi-Damas;Pendiente;NO;No Aplica;No Aplica
Centro de Salud Familiar Entre Lagos;Puyehue;Calle;S/N;Luis Pasteur;800500300;NO;No Aplica;No Aplica
SAPU Entre Lagos;Puyehue;Calle;S/N;Luis Pasteur;800500300;SI;Urgencia Ambulatoria (SAPU);Corto
Posta de Salud Rural Cuinco;San Juan de la Costa;Calle;S/N;Caserío de Cuinco;641975321;NO;No Aplica;No Aplica
Centro de Salud Familiar Puaucho;San Juan de la Costa;Calle;S/N;Norte Sur;642336930;NO;No Aplica;No Aplica
SUR Puaucho;San Juan de la Costa;Calle;S/N;Norte Sur;642336930;SI;Urgencia Ambulatoria (SUR);No Aplica
Policlínico de Funcionarios de la Universidad de Los Lagos;Osorno;Avenida;1305;Fuchsloche;642333000;NO;No Aplica;No Aplica
SAPU Rahue Alto;Osorno;Calle;2160;Real;642475201;SI;Urgencia Ambulatoria (SAPU);Corto
Centro de Salud Familiar Rahue Alto;Osorno;Calle;2160;Real;800500307;NO;No Aplica;No Aplica
Hospital Base San José de Osorno;Osorno;Calle;1765;Guillermo Buhler;642336200;SI;Urgencia Hospitalaria (UEH);No Aplica
Unidad de Salud FuncionarioS.S Osorno;Osorno;Calle;1756;Guillermo Bühler;642336327;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Murrinumo;Osorno;Pasaje;2390;Camarico, Sector Murrinumo Rahue Alto;642570460;NO;No Aplica;No Aplica
Centro de Salud Familiar Bahía Mansa;San Juan de la Costa;Calle;S/N;Bahía Mansa;642375364;NO;No Aplica;No Aplica
SUR Bahía Mansa;San Juan de la Costa;Calle;S/N;Bahía Mansa;642375364;SI;Urgencia Ambulatoria (SUR);No Aplica
Centro de Salud Mutual CChC Osorno;Osorno;Calle;1756;Guillermo Buhler;642422666;NO;No Aplica;No Aplica
Centro de Salud Familiar Ovejería;Osorno;Calle;602;Martín Ruiz de Gamboa;800500015;NO;No Aplica;No Aplica
Clínica Oftalmológica Survisión;Osorno;Calle;1581;Guillermo Buhler;Pendiente;NO;No Aplica;No Aplica
Centro Referencia Diagnóstico Médico Osorno;Osorno;Avenida;1410;César Ercilla;642327238;NO;No Aplica;No Aplica
Clínica de la AChS Osorno;Osorno;Avenida;1529;Zenteno;642263262;NO;No Aplica;No Aplica
Clínica Alemana de Osorno;Osorno;Avenida;1530;Zenteno;642454082;NO;No Aplica;No Aplica
Policlínico Instituto de Seguridad del Trabajo de Osorno;Osorno;Calle;1470;Hermanos Phillipi;642238109;NO;No Aplica;No Aplica
Centro de Diálisis Dial Sur;Osorno;Calle;1870;Barros Arana;Pendiente;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Manuel Rodríguez;Osorno;Calle;1001;La Serena;642226464;NO;No Aplica;No Aplica
CDR de Adultos Mayores con Demencia;Osorno;Calle;1162;Cochrane;642335845;NO;No Aplica;No Aplica
Unidad de Memoria AYEKAN;Osorno;Calle;1162;Cochrane;642337366;NO;No Aplica;No Aplica
Comunidad Terapéutica Peulla Ambulatoria;Osorno;Calle;1615;Leonardo Da Vinci 1615;(64) 335490;NO;No Aplica;No Aplica
Comunidad Terapéutica Peulla Residencial;Osorno;Calle;945;García Hurtado;9 4218 5036;NO;No Aplica;No Aplica
Policlínico Centro de Cumplimiento Penitenciario de Osorno;Osorno;Calle;1399;Conrado Amthauer;Pendiente;NO;No Aplica;No Aplica
PRAIS (S.S Osorno);Osorno;Calle;448;Manuel Antonio Matta;Pendiente;NO;No Aplica;No Aplica
Centro Médico Osorno Salud;Osorno;Calle;781;Colón;642222022;NO;No Aplica;No Aplica
MegaSalud S.A. Centro Médico y Dental Osorno;Osorno;Calle;791;Bernardo O'Higgins;642269508;NO;No Aplica;No Aplica
Laboratorio Luis Pasteur;Osorno;Calle;688;Manuel Bulnes;Pendiente;NO;No Aplica;No Aplica
COSAM Rahue;Osorno;Calle;570;República;642335555 Red 645555;NO;No Aplica;No Aplica
Centro Odontológico Uno Dental Osorno;Osorno;Calle;627-629;Lord Cochrane;Pendiente;NO;No Aplica;No Aplica
Centro de Salud Familiar Dr. Pedro Jáuregui;Osorno;Calle;370;Victoria;800500012;NO;No Aplica;No Aplica
SAPU Dr. Pedro Jáuregui;Osorno;Calle;370;Victoria;642231320;SI;Urgencia Ambulatoria (SAPU);Corto
Centro de Salud Familiar Dr. Marcelo Lopetegui Adams;Osorno;Calle;1400;Los Carrera;800500014;NO;No Aplica;No Aplica
SAPU Dr. Marcelo Lopetegui Adams;Osorno;Calle;1400;Los Carrera;642475013;SI;Urgencia Ambulatoria (SAPU);Corto
Laboratorio CENDIMET;Osorno;Calle;516;O'Higgins;Pendiente;NO;No Aplica;No Aplica
Servicio Médico Legal Osorno;Osorno;Calle;435;Angulo;(64)231366 - 222061;NO;No Aplica;No Aplica
Centro de Diálisis Hemosur (Osorno);Osorno;Calle;1550;Aníbal Pinto;642217200;NO;No Aplica;No Aplica
Clínica Dental Móvil Triple. Pat. BKYZ91 (Osorno);Osorno;Calle;448;Manuel Antonio Matta;Pendiente;NO;No Aplica;No Aplica
Actividades gestionadas por la Dirección del Servicio para apoyo de la Red (S.S de Osorno);Osorno;Calle;448;Manuel Antonio Matta;Pendiente;NO;No Aplica;No Aplica
Vacunatorio Sociedad Centro Médico Cochrane SA;Osorno;Calle;405;Cochrane;800500012;NO;No Aplica;No Aplica
Centro Médico y Laboratorio Cochrane;Osorno;Calle;405;Cochrane;Pendiente;NO;No Aplica;No Aplica
COSAM Oriente;Osorno;Calle;1435;Germán Hube;Red Minsal: 645584 - 642335584;NO;No Aplica;No Aplica
Centro de Diálisis y Especialidades Médicas Puerto Varas;Osorno;Calle;164;Guillermo Francke;Pendiente;NO;No Aplica;No Aplica
Centro de Salud Familiar Quinto Centenario;Osorno;Calle;1620;Sevilla;642232507;NO;No Aplica;No Aplica
Centro de Salud Familiar Pampa Alegre;Osorno;Calle;769;Los Héroes de La Concepción;800500016;NO;No Aplica;No Aplica
Posta de Salud Rural Purrehuín;San Juan de la Costa;Calle;S/N;Caserío de Purrehuín;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural La Poza;San Pablo;Calle;S/N;Caserío La Poza;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Aleucapi;San Juan de la Costa;Calle;S/N;Sector Aleucapi;Pendiente;NO;No Aplica;No Aplica
Hospital Futa Sruka Lawenche Kunko Mapu Mo;San Juan de la Costa;Calle;S/N;Sector Lafquelmapu S/N Msión San Juan de la Costa;642335463;SI;Urgencia Hospitalaria (UEH);No Aplica
Posta de Salud Rural Chamilco;San Juan de la Costa;Calle;S/N;Sector Putrihue Norte;974461828;NO;No Aplica;No Aplica
Posta de Salud Rural Chanco ( San Pablo );San Pablo;Calle;S/N;Sector Chanco;Pendiente;NO;No Aplica;No Aplica
SUR San Pablo;San Pablo;Calle;788;Colón;642381228;SI;Urgencia Ambulatoria (SUR);No Aplica
Centro de Salud Familiar San Pablo;San Pablo;Calle;788;Colón;642381228;NO;No Aplica;No Aplica
Posta de Salud Rural Pucopio;San Pablo;Calle;S/N;Sector Pucopio;Pendiente;NO;No Aplica;No Aplica
Hospital Pu Mulen Quilacahuín;San Pablo;Calle;S/N;Quilacahuín;642335471;SI;Urgencia Hospitalaria (UEH);No Aplica
Posta de Salud Rural Currimáhuida;San Pablo;Calle;S/N;Sector Currimáhuida;Pendiente;NO;No Aplica;No Aplica
Unidad de Vacunación Móvil de Los Lagos;Puerto Montt;No Aplica;No Aplica;No Aplica;No Aplica;NO;No Aplica;No Aplica
Laboratorio Centro de Investigaciones Biológicas Aplicadas;Puerto Montt;Calle;1390;Lago Panguipulli;941190673;NO;No Aplica;No Aplica
Laboratorio Clínico Patagonia Testing;Puerto Montt;Calle;217;Serrano;987769399;NO;No Aplica;No Aplica
Laboratorio Interlab Chile;Puerto Montt;Calle;1034;Maximiliano Uribe;933290133;NO;No Aplica;No Aplica
Laboratorio Clínico Vera Medicina Avanzada del Sur y Salas de Toma de Muestra;Osorno;Calle;1496;Hermanos Phillippi;2207000;NO;No Aplica;No Aplica
Clínica de Salud Movil;Puerto Montt;Avenida;600;Presidente Ibáñez;Pendiente;NO;No Aplica;No Aplica
Clínica Ginecológica Integral Móvil;Puerto Montt;Avenida;600;Presidente Ibáñez;Pendiente;NO;No Aplica;No Aplica
Clínica Mamográfica Móvil;Puerto Montt;Avenida;600;Presidente Ibáñez;Pendiente;NO;No Aplica;No Aplica
Centro Médico y Diagnóstico Huaihuen;Ancud;Calle;;Errázuriz esquina Costanera;Pendiente;NO;No Aplica;No Aplica
Policlínico Centro de Rehabilitación COANIQUEM;Puerto Montt;Calle;146;San Felipe;Pendiente;NO;No Aplica;No Aplica
Laboratorio Clínico Huaihuen;Ancud;Avenida;750;Salvador Allende;Pendiente;NO;No Aplica;No Aplica
