Nombre Oficial;Comuna;Vía;Número;Dirección;Teléfono;Tiene Servicio de Urgencia;Tipo de Urgencia;Tipo de SAPU
Hospital de Carahue;Carahue;Calle;602;Almagro;452555118;SI;Urgencia Hospitalaria (UEH);No Aplica
Centro Comunitario de Salud Familiar Villa el Salar;Temuco;Calle;1180;Huasquinta;452558092;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Arquenco;Temuco;Calle;855;Arcalafquen;452558080;NO;No Aplica;No Aplica
Posta de Salud Rural Ranco;Saavedra;Calle;S/N;Sector Ranco;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Tranapuente;Carahue;Calle;S/N;Sector Tranapuente;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural General López;Vilcún;Calle;S/N;Aldea General López;Pendiente;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Cherquenco;Vilcún;Calle;S/N;Mendoza, Cherquenco;452603100;NO;No Aplica;No Aplica
Centro de Salud Familiar de Cajón;Vilcún;Calle;357;Gabriela Mistral, Pueblo de Cajón;452603153;NO;No Aplica;No Aplica
Hospital de Vilcún;Vilcún;Calle;680;Bulnes;452555450;SI;Urgencia Hospitalaria (UEH);No Aplica
Posta de Salud Rural Puyangue;Carahue;Calle;S/N;Sector Puyangue;Pendiente;NO;No Aplica;No Aplica
Centro de Salud Docente Asistencial Monseñor Sergio Valech;Temuco;Calle;11;Km. 11, camino a Cholchol;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural San Patricio;Vilcún;Calle;S/N;Aldea de San Patricio;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Quintrilpe;Vilcún;Calle;S/N;Sector Quintrilpe;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Liucura (Lonquimay);Lonquimay;Calle;S/N;Caserío de Licura;Pendiente;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Pillanlelbún;Lautaro;Calle;405;Alonso de Ercilla, localidad de Pillanlelbún;452655950;NO;No Aplica;No Aplica
SUR Pillanlelbun;Lautaro;Calle;305;Alonso de Ercilla, localidad de Pillanlelbún;452603090;SI;Urgencia Ambulatoria (SUR);No Aplica
Posta de Salud Rural Chivilcoyan;Nueva Imperial;Calle;S/N;Sector Chivilcoyan;Pendiente;NO;No Aplica;No Aplica
Centro de Salud Familiar Trovolhue;Carahue;Calle;1335;Juan Pablo;452351306;NO;No Aplica;No Aplica
SUR Trovolhue;Carahue;Calle;1335;Juan Pablo;452351306;SI;Urgencia Ambulatoria (SUR);No Aplica
Posta de Salud Rural Coi Coi;Carahue;Calle;S/N;Sector Coi Coi - Lobería;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Conoco;Temuco;Calle;S/N;Sector Conoco;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Pumalal;Lautaro;Calle;S/N;Sector Pumalal;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Los Placeres;Carahue;Calle;S/N;Sector Los Placeres;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Blanco Lepín;Lautaro;Calle;S/N;Sector Blanco Lepín;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Santa Celia;Carahue;Calle;S/N;Sector Santa Celia;Pendiente;NO;No Aplica;No Aplica
Centro de Salud Familiar Chol Chol;Cholchol;Calle;552;Aníbal Pinto;452351507;NO;No Aplica;No Aplica
SUR Chol Chol;Cholchol;Calle;552;Aníbal Pinto;452351507;SI;Urgencia Ambulatoria (SUR);No Aplica
Posta de Salud Rural Collimallín;Temuco;Calle;S/N;Sector Collimallín;Pendiente;NO;No Aplica;No Aplica
Servicio Médico Legal Nueva Imperial;Nueva Imperial;Avenida;2215;Lo Alerces Km 1 Camino a Chol Chol;(45)613401;NO;No Aplica;No Aplica
Posta de Salud Rural Miramar;Nueva Imperial;Calle;S/N;Sector Miramar;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural El Manzano (Carahue);Carahue;Calle;S/N;Sector el Manzano;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Loncoyamo;Carahue;Calle;S/N;Sector Loncoyamo;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Muco Chureo;Lautaro;Calle;S/N;Sector Muco Chureo;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Malalche;Cholchol;Calle;S/N;Sector Malalche;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Vega Redonda;Vilcún;Calle;S/N;Sector Vega Redonda;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Vega Larga;Lautaro;Calle;S/N;Sector Vega Larga;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural El Escudo;Lautaro;Calle;S/N;Sector El Escudo;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Sierra Nevada;Lonquimay;Calle;S/N;Caserío de Sierra Nevada;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Pichipehuenco;Lonquimay;Calle;S/N;Sector Pichipihuenco;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Colonia Lautaro;Lautaro;Calle;S/N;Sector Colonia Lautaro;Pendiente;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Guacolda;Lautaro;Calle;S/N;Barros Arana;452201454;NO;No Aplica;No Aplica
Centro de Salud Familiar Lautaro;Lautaro;Calle;S/N;Rodríguez;452557570;NO;No Aplica;No Aplica
Hospital Dr. Abraham Godoy Peña (Lautaro);Lautaro;Avenida;850;Diego Barros Arana;452552750;SI;Urgencia Hospitalaria (UEH);No Aplica
Posta de Salud Rural Pedregoso (Lonquimay);Lonquimay;Calle;S/N;Sector Pedregoso;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Alto Yupehue;Carahue;Calle;S/N;Sector Alto Yupehue;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Rapa - Mañiuco;Galvarino;Calle;S/N;Sector Rapa - Mañiuco;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Matte y Sánchez;Carahue;Calle;S/N;Sector Matte y Sánchez;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Hueñalihuén;Carahue;Calle;S/N;Sector Hueñalihuén;Pendiente;NO;No Aplica;No Aplica
SAR Lautaro;Lautaro;Calle;750;Erasmo Escala;Pendiente;SI;Urgencia ambulatoria (SAR);No Aplica
Posta de Salud Rural Dollinco (Lautaro);Lautaro;Calle;S/N;Sector Dollinco;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Santa Carolina;Galvarino;Calle;S/N;Sector Santa Carolina;Pendiente;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Dr. Maximino Beltran Mora;Lautaro;Calle;425;Erasmo Ovando;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural La Tepa;Curacautín;Calle;S/N;Sector La Tepa;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Huentelar;Cholchol;Calle;S/N;Sector Huentelar;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Coihueco (Lautaro);Lautaro;Calle;S/N;Sector Coihueco;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural La Cabaña;Carahue;Calle;S/N;Sector la Cabaña;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Ñereco;Lautaro;Calle;S/N;Sector Ñereco;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Nilpe;Galvarino;Calle;S/N;Sector Nilpe;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Río Blanco (Curacautín);Curacautín;Calle;S/N;Sector Río Blanco;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Repocura;Galvarino;Calle;S/N;Sector Repocura - Chacaico;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Santa Julia;Curacautín;Calle;S/N;Caserío de Santa Julia;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Malalcahuello;Curacautín;Calle;S/N;Aldea de Malalcahuello;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Santa Ana;Curacautín;Calle;S/N;Aldea de Santa Ana;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Ailinco;Galvarino;Calle;S/N;Sector Ailinco;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Santa Rosa;Lautaro;Calle;S/N;Sector Los Solares;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Fortín Ñielol;Galvarino;Calle;S/N;Sector Fortín Ñielol;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Quillem;Perquenco;Calle;S/N;Pueblo de Quillem;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Manzanar ( Curacautín );Curacautín;Calle;S/N;Caserío de Manzanar;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Pitraco;Perquenco;Calle;S/N;Sector Pitraco;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Huamaqui;Cholchol;Calle;S/N;Sector Huamaqui;Pendiente;NO;No Aplica;No Aplica
Hospital de Lonquimay;Lonquimay;Calle;1060;O'Higgins;452557500;SI;Urgencia Hospitalaria (UEH);No Aplica
Posta de Salud Rural Lolén;Lonquimay;Calle;S/N;Sector Lolén;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Cuel Ñielol;Galvarino;Calle;S/N;Sector Cuel Ñielol;Pendiente;NO;No Aplica;No Aplica
Hospital Dr. Oscar Hernández E.(Curacautín);Curacautín;Calle;S/N;Serrano;452551800;SI;Urgencia Hospitalaria (UEH);No Aplica
Posta de Salud Rural Rariruca;Curacautín;Calle;S/N;Caserío de Rariruca;Pendiente;NO;No Aplica;No Aplica
SUR Perquenco;Perquenco;Calle;S/N;Esmeralda;452537005;SI;Urgencia Ambulatoria (SUR);No Aplica
Centro de Salud Familiar Perquenco;Perquenco;Calle;880;Nicasio de Toro;452537005;NO;No Aplica;No Aplica
Hospital de Galvarino;Galvarino;Calle;498;Mac Iver;452552152;SI;Urgencia Hospitalaria (UEH);No Aplica
Posta de Salud Rural Rucatraro;Galvarino;Calle;S/N;Sector Rucatraro;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural La Piedra;Galvarino;Calle;S/N;Sector La Piedra;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Molco;Traiguén;Calle;S/N;Sector Molco;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural La Herradura;Lumaco;Calle;S/N;Sector La Herradura;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Radalco;Curacautín;Calle;S/N;Sector Radalco;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Selva Oscura;Victoria;Calle;S/N;Aldea Selva Oscura;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Pangueco (Galvarino);Galvarino;Calle;S/N;Sector Pangueco;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Cullinco;Victoria;Calle;S/N;Sector Cullinco;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Púa;Victoria;Calle;S/N;Aldea de Púa;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Pichipellahuén;Lumaco;Calle;S/N;Aldea de Pichipellahuén;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Manzanar ( Lumaco );Lumaco;Calle;S/N;Sector Manzanar;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Temulemu;Traiguén;Calle;S/N;Sector Temulemu;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Curilebu;Lumaco;Calle;S/N;Sector Curilebu;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural California;Victoria;Calle;S/N;Sector California;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Quino;Victoria;Calle;S/N;Aldea de Quino;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Reducción Pailahueque;Victoria;Calle;S/N;Sector Reducción Pailahueque;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Didaico;Traiguén;Calle;S/N;Sector Didaico;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Chanco;Lumaco;Calle;S/N;Caserío de Chanco;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Ranquil;Lonquimay;Calle;S/N;Ranquil Km. 7;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Troyo;Lonquimay;Calle;S/N;Caserío de Troyo;Pendiente;NO;No Aplica;No Aplica
Laboratorio Clínico Centro Médico Traiguén;Traiguén;Calle;648;Balmaceda;452861132;NO;No Aplica;No Aplica
Hospital Dr. Dino Stagno M.(Traiguén);Traiguén;Calle;751;21 de Mayo;452555539;SI;Urgencia Hospitalaria (UEH);No Aplica
Centro de Salud Familiar Victoria;Victoria;Calle;730;Muñoz Vargas;800500902;NO;No Aplica;No Aplica
SAR Victoria;Victoria;Calle;1920;Chorrillos;452551206;SI;Urgencia ambulatoria (SAR);No Aplica
Hospital San José de Victoria;Victoria;Calle;1100;Dartnell;452555929;SI;Urgencia Hospitalaria (UEH);No Aplica
Centro de Diálisis Temuco Ltda.;Victoria;Calle;1013;Dartnell;452844840;NO;No Aplica;No Aplica
PAME Estadio Municipal;Victoria;Calle;S/N;Ohiggins, Estadio Municipal;Pendiente;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Cons. Victoria;Victoria;Calle;1240;Manuel Rodríguez;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Rosario;Victoria;Calle;S/N;Sector Rosario;Pendiente;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Capitán Pastene;Lumaco;Calle;S/N;Pueblo de Capitán Pastene;Pendiente;NO;No Aplica;No Aplica
Consultorio Lumaco;Lumaco;Calle;S/N;Carlos Condell;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Niblinto;Collipulli;Calle;S/N;Sector Niblinto;Pendiente;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Pailahueque;Ercilla;Calle;310;Errazuriz, Sector de Pailahueque;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Quechereguas;Traiguén;Calle;S/N;Sector Quechereguas;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Contraco;Lonquimay;Calle;S/N;Sector Contraco;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Loncoyán;Purén;Calle;S/N;Sector Loncoyán;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Aniñir;Traiguén;Calle;S/N;Sector Aniñir;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Cuartel Quemado;Purén;Calle;S/N;Sector Cuartel Quemado;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Chacaico;Ercilla;Calle;S/N;Sector Chacaico;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Quilquén;Traiguén;Calle;S/N;Caserío Villa Quilquén;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Encinar;Collipulli;Calle;S/N;Sector Encinar;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural El Lingue;Purén;Calle;S/N;Sector El Lingue;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Temocuicui;Ercilla;Calle;S/N;Sector Temocuicui;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Amargo;Collipulli;Calle;S/N;Sector Amargo;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Santa Rosa (Los Sauces );Los Sauces;Calle;S/N;Sector Santa Rosa;Pendiente;NO;No Aplica;No Aplica
Consultorio Ercilla;Ercilla;Avenida;289;Ercilla;455130547;NO;No Aplica;No Aplica
Posta de Salud Rural Tricauco;Ercilla;Calle;S/N;Sector Tricauco;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Huitranlebu;Purén;Calle;S/N;Sector Huitranlebu;Pendiente;NO;No Aplica;No Aplica
Hospital de Purén;Purén;Calle;1562;Imperial;452555700;SI;Urgencia Hospitalaria (UEH);No Aplica
Posta de Salud Rural La Batalla;Collipulli;Calle;S/N;Sector La Batalla;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Chequenco;Ercilla;Calle;S/N;Sector Chequenco;Pendiente;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Caupolicán;Purén;Calle;S/N;KM 5, Villa Caupolicán;452793323;NO;No Aplica;No Aplica
Consultorio Los Sauces;Los Sauces;Calle;601;Ercilla;Pendiente;NO;No Aplica;No Aplica
Hospital de Collipulli;Collipulli;Calle;647;Bulnes;452552378;SI;Urgencia Hospitalaria (UEH);No Aplica
Posta de Salud Rural Colonia Manuel Rodríguez;Angol;Calle;S/N;Sector Colonia Manuel Rodríguez;Pendiente;NO;No Aplica;No Aplica
Centro de Diálisis VidaDial Collipulli;Collipulli;Calle;499;Cruz;452811288;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Santa Mónica;Collipulli;Calle;201;Fuerte Curaco;452993079;NO;No Aplica;No Aplica
Posta de Salud Rural Coyancahuín;Purén;Calle;S/N;Sector Coyancahuín;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Trintre;Los Sauces;Calle;S/N;Caserío de Trintre;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Maica;Collipulli;Calle;S/N;Sector Maica;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Pivadenco;Los Sauces;Calle;S/N;Sector Pivadenco;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural San Ramón de Los Sauces;Los Sauces;Calle;S/N;Pueblo de San Ramón de los Sauces;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Vegas Blancas;Angol;Calle;S/N;Sector Vegas Blancas;Pendiente;NO;No Aplica;No Aplica
Centro de Salud Familiar Huequén;Angol;Calle;S/N;Camino Los Sauces;800500901;NO;No Aplica;No Aplica
SAPU Huequén;Angol;Calle;71;Camino Los Sauces;452996300;SI;Urgencia Ambulatoria (SAPU);Corto
Centro de Diagnóstico e Imágenes del Sur - CEDISUR SpA;Angol;Avenida;1732;Bernardo O’Higgins;452734501;NO;No Aplica;No Aplica
Centro de Salud Familiar Alemania de Angol;Angol;Calle;445;Baviera;800500903;NO;No Aplica;No Aplica
SAR Alemania;Angol;Calle;302;Baviera;452717374;SI;Urgencia ambulatoria (SAR);No Aplica
Laboratorio Clínico Cordillera - Sala Externa de Toma de Muestras;Angol;Calle;211;Vergara, Box Nº 5;432210284;NO;No Aplica;No Aplica
Clínica Dental Móvil Triple. Pat. BBTD27 (Angol);Angol;Calle;387;Pedro de Oña;452551400;NO;No Aplica;No Aplica
Clínica Dental Móvil Triple. Pat. BBTD28 (Angol);Angol;Calle;387;Pedro de Oña;452551400;NO;No Aplica;No Aplica
Actividades gestionadas por la Dirección del Servicio para apoyo de la Red (S.S Araucanía Norte);Angol;Calle;387;Pedro de Oña;Pendiente;NO;No Aplica;No Aplica
Consultorio Prefectura de Carabineros de Chile Malleco;Angol;Calle;340;Dieciocho;452466423;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar El Retiro;Angol;Calle;541;Rucapellán;Pendiente;NO;No Aplica;No Aplica
Centro de Diálisis Angol Dial Ltda.;Angol;Calle;20;Lautaro;452718015;NO;No Aplica;No Aplica
Laboratorio Biomec;Angol;Calle;120;Caupolicán;452712230;NO;No Aplica;No Aplica
Centro de Diálisis Bayo Dial;Angol;Calle;48;Caupolicán;452463670;NO;No Aplica;No Aplica
Centro de Salud Familiar Piedra del Águila;Angol;Calle;537;Cautín;452519001;NO;No Aplica;No Aplica
Posta de Salud Rural Mininco;Collipulli;Calle;S/N;Pueblo de Mininco;Pendiente;NO;No Aplica;No Aplica
Hospital Dr. Mauricio Heyermann (Angol);Angol;Calle;752;Ilabaca;452551111;SI;Urgencia Hospitalaria (UEH);No Aplica
Servicio Imagenológico Radiosur Ltda;Angol;Calle;745;Coronel Ilabaca;951489851;NO;No Aplica;No Aplica
Laboratorio Clínico Angol;Angol;Calle;745;Ilabaca;452463210;NO;No Aplica;No Aplica
Centro de Salud Gendarmería de Chile Angol;Angol;Calle;S/N;Los Confines;452646530;NO;No Aplica;No Aplica
Clínica de la Asociación Chilena de Seguridad AChS Angol;Angol;Calle;811;Ilabaca;452711962;NO;No Aplica;No Aplica
Unidad de Salud Funcionarior UST S.S Araucanía Norte;Angol;Calle;387;Pedro de Oña;Pendiente;NO;No Aplica;No Aplica
PRAIS (S.S Araucanía Norte);Angol;Calle;387;Pedro de Oña;Pendiente;NO;No Aplica;No Aplica
Servicio Médico Legal Angol;Angol;Calle;786;Los Confines;(45)715232;NO;No Aplica;No Aplica
Posta de Salud Rural Tijeral;Renaico;Calle;S/N;Pueblo de Trijeral;Pendiente;NO;No Aplica;No Aplica
Centro de Salud Familiar Renaico;Renaico;Calle;S/N;Progreso;452811850;NO;No Aplica;No Aplica
Posta de Salud Rural Coyanco;Angol;Calle;S/N;Caserío de Coyanco;Pendiente;NO;No Aplica;No Aplica
Centro de Apoyo Comunitario para personas con Demencia, KIMÜNCHE;Temuco;Calle;61;Melinka. Sector Turingia;452551041;NO;No Aplica;No Aplica
Vacucenter SPA;Temuco;Calle;560;Calle Hochstetter 560, Dpto 603;996008830;NO;No Aplica;No Aplica
CENTRO RADIOLOGICO RADYMED;Villarrica;Calle;602;GENERAL URRUTIA;976217774;NO;No Aplica;No Aplica
Turistik S.A.;Temuco;Calle;630;Andrés Bello 630;934210133;NO;No Aplica;No Aplica
Centro Radiológico Varas SPA;Temuco;Calle;341;Antonio Varas 341;921952087;NO;No Aplica;No Aplica
SAR Cajón;Vilcún;Calle;357;Gabriela Mistral;45-2603170;NO;No Aplica;No Aplica
