Nombre Oficial;Comuna;Vía;Número;Dirección;Teléfono;Tiene Servicio de Urgencia;Tipo de Urgencia;Tipo de SAPU
Posta de Salud Rural Quilacoya;Hualqui;Calle;S/N;La Puntilla;Pendiente;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Puerto Sur Isla Sta. María;Coronel;Calle;S/N;Ignacio Carrera Pinto;Pendiente;NO;No Aplica;No Aplica
Policlínico AChS Cabrero;Cabrero;Calle;60;Oriente;Pendiente;NO;No Aplica;No Aplica
Centro de Salud Familiar Lautaro Cáceres Ramos;Cabrero;Calle;360;Tucapel;552411012;NO;No Aplica;No Aplica
SAR Cabrero;Cabrero;Calle;360;Tucapel;432333646;SI;Urgencia ambulatoria (SAR);No Aplica
Centro Comunitario de Salud Familiar Cabrero;Cabrero;Calle;977;Membrillar;432333490;NO;No Aplica;No Aplica
Posta de Salud Rural Colicheo;Cabrero;Calle;S/N;Caserío de Colicheo;Pendiente;NO;No Aplica;No Aplica
Laboratorio Clínico Biomec;Cabrero;Calle;700;General Cruz;432419041;NO;No Aplica;No Aplica
Centro Vacunatorio Coronel;Coronel;Calle;243;Lautaro;Pendiente;NO;No Aplica;No Aplica
Hospital San José (Coronel);Coronel;Calle;702;Lautaro;412413306;SI;Urgencia Hospitalaria (UEH);No Aplica
COSAM de Coronel;Coronel;Calle;131;Cochrane;412496069;NO;No Aplica;No Aplica
Clínica de Atención Ambulatoria Mutual de Seguridad Coronel;Coronel;Calle;401;Lautaro;(41) 2711472;NO;No Aplica;No Aplica
Policlínico de la Asociación Chilena de Seguridad Coronel;Coronel;Calle;299;Los Carrera;Pendiente;NO;No Aplica;No Aplica
SAPU Yobilo;Coronel;Calle;750;Leoncio Medel;412711485;SI;Urgencia Ambulatoria (SAPU);Corto
Centro de Salud Familiar Yobilo;Coronel;Calle;750;Santos Leoncio Medel;722723800;NO;No Aplica;No Aplica
Posta de Salud Rural Patagual;Coronel;Calle;S/N;Sector Patagual;Pendiente;NO;No Aplica;No Aplica
Centro de Salud Familiar Carlos Pinto Fierro;Coronel;Calle;S/N;Manuel Montt;412719829;NO;No Aplica;No Aplica
SAPU Lagunillas;Coronel;Calle;2428;Los Álamos;412715071;SI;Urgencia Ambulatoria (SAPU);Largo
Centro de Salud Familiar Lagunillas;Coronel;Calle;2428;Los Álamos;800500814;NO;No Aplica;No Aplica
Posta de Salud Rural Tomeco;Yumbel;Calle;S/N;Caserío de Tromeco;Pendiente;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Lagunillas;Coronel;Calle;S/N;Los Raulíes;412726232;NO;No Aplica;No Aplica
Posta de Salud Rural Puerto Norte Isla Sta. María;Coronel;Calle;S/N;Isla Sta. María sector Norte;Pendiente;NO;No Aplica;No Aplica
Centro de Salud Familiar Hualqui;Hualqui;Calle;690;Bulnes;412780069;NO;No Aplica;No Aplica
SAPU Hualqui;Hualqui;Calle;690;Bulnes;412780444;SI;Urgencia Ambulatoria (SAPU);Corto
Centro Comunitario de Salud Familiar Hualqui;Hualqui;Calle;117;Gabriela Mistral;Pendiente;NO;No Aplica;No Aplica
Servicios Clínicos Neuropsiquiátricos y Geriátricos R y G Limitada;Concepción;Calle;5500;La Araucana;412312786;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Escuadrón;Coronel;Calle;S/N;Calle 2;Pendiente;NO;No Aplica;No Aplica
SAPU Leonera;Chiguayante;Calle;S/N;Manuel Rodríguez;412356815;SI;Urgencia Ambulatoria (SAPU);Corto
Centro de Salud Familiar La Leonera;Chiguayante;Calle;S/N;Manuel Rodríguez;800500808;NO;No Aplica;No Aplica
Posta de Salud Rural Canchillas;Yumbel;Calle;S/N;Sector Canchillas, 18 Km. de Yumbel;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Quinel;Cabrero;Calle;S/N;Sector Quinel;Pendiente;NO;No Aplica;No Aplica
Centro de Salud Familiar Pinares;Chiguayante;Calle;1259;La Marina;412337194;NO;No Aplica;No Aplica
SAR Chiguayante;Chiguayante;Calle;511;Chiguay;3279510-3279511;SI;Urgencia ambulatoria (SAR);No Aplica
SAPU Dental Chiguayante;Chiguayante;Calle;511;Chiguay;3279510/3279511;SI;Urgencia Ambulatoria (SAPU);Largo
Centro de Salud Familiar Chiguayante;Chiguayante;Calle;S/N;Chiguay;800500807;NO;No Aplica;No Aplica
Posta de Salud Rural Cancha Los Monteros;Florida;Calle;S/N;Sector Cancha Los Monteros;Pendiente;NO;No Aplica;No Aplica
Laboratorio Clínico Labotem;Chiguayante;Calle;429;Manuel Rodríguez;412978302;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Copiulemu;Florida;Calle;S/N;Aldea de Copiulemu Bélgica;Pendiente;NO;No Aplica;No Aplica
SAPU Loma Colorada;San Pedro de la Paz;Calle;7145;Los Castaños;412392134;SI;Urgencia Ambulatoria (SAPU);Corto
Centro de Salud Familiar Lomas Coloradas;San Pedro de la Paz;Calle;S/N;Los Castaños;412390120;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Chaimávida;Concepción;Pasaje;1;Kilometro 23 Ruta Concepción- Cabrero, sector Chaimávida;Pendiente;NO;No Aplica;No Aplica
Centro de Salud Familiar San Pedro de La Costa;San Pedro de la Paz;Calle;3145;Fresia;422398508;NO;No Aplica;No Aplica
Servicios Médicos CIDIAL Ltda.;Concepción;Calle;98;Junge, Pedro de Valdivia;Pendiente;NO;No Aplica;No Aplica
Clínica de la Mujer Sanatorio Alemán;Concepción;Avenida;801;Pedro de Valdivia;412796207;NO;No Aplica;No Aplica
Centro Odontológico Uno Salud Dental San Pedro de la Paz;San Pedro de la Paz;Calle;1117;Michimalonco;227634497;NO;No Aplica;No Aplica
Vacunatorio San Pedro SpA;San Pedro de la Paz;Calle;198;Pedro Lira, Sector Los Canelos;Pendiente;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Boca Sur;San Pedro de la Paz;Calle;194;Nueva 1;412726241;NO;No Aplica;No Aplica
Instituto Teletón Concepción;San Pedro de la Paz;Calle;1656;Los Acacios;412209300;NO;No Aplica;No Aplica
Centro de Salud Familiar Pedro de Valdivia;Concepción;Calle;S/N;Arrau Méndez;800500812;NO;No Aplica;No Aplica
Centro de Salud Familiar Boca Sur;San Pedro de la Paz;Calle;457;2° Transversal;800500818;NO;No Aplica;No Aplica
SAR Boca Sur;San Pedro de la Paz;Calle;417;12 de febrero;2505220;SI;Urgencia ambulatoria (SAR);No Aplica
Vacunatorio Endodent;San Pedro de la Paz;Calle;1055;Pedro Aguirre Cerda;412466400;NO;No Aplica;No Aplica
Centro de Salud Familiar San Pedro de La Paz Candelaria;San Pedro de la Paz;Calle;165;Diagonal Bíobío;800500819;NO;No Aplica;No Aplica
SAPU Dental San Pedro de La Paz;San Pedro de la Paz;Calle;165;Diagonal Bíobío;413279431;SI;Urgencia Ambulatoria (SAPU);Largo
SAR San Pedro;San Pedro de la Paz;Calle;165;Diagonal Bíobío;413279431;SI;Urgencia ambulatoria (SAR);No Aplica
Servicios Médicos Medinefro Ltda.;Concepción;Calle;217;Cochrane;Pendiente;NO;No Aplica;No Aplica
Laboratorio Clínico Diagnomed;Concepción;Avenida;39;O'Higgins Poniente;412888243;NO;No Aplica;No Aplica
Centro Médico Medisan;Concepción;Calle;255;Cochrane;41288 8103;NO;No Aplica;No Aplica
Centro de Vacunación y Servcio de Enfermería SpA;Concepción;Calle;255;Cochrane, Piso 2;413364927;NO;No Aplica;No Aplica
Vacunatorio El Salvador;Concepción;Calle;532;Chacabuco;412246595;NO;No Aplica;No Aplica
Centro de Salud Familiar Villa Nonguén (Organizaciones sin fines de lucro y ONG);Concepción;Calle;1397;Río Loa;412723450;NO;No Aplica;No Aplica
Centro de Referencia de Salud Municipal;Concepción;Calle;278;San Martin 262 - 246;2449920-2449910;NO;No Aplica;No Aplica
Laboratorio Clínico Lincoyán;Concepción;Calle;252;Lincoyán;412225181;NO;No Aplica;No Aplica
Unidad de Salud Funcionario S.S Concepción;Concepción;Calle;345;Rengo;Pendiente;NO;No Aplica;No Aplica
PRAIS (S.S Concepción);Concepción;Calle;345;Rengo;Pendiente;NO;No Aplica;No Aplica
Laboratorio Clínico Seres Ltda.;Concepción;Calle;472;San Martín;412220915;NO;No Aplica;No Aplica
Laboratorio Clínico Dr. Fructuoso Biel y Cia Ltda.;Concepción;Calle;76;Castellon;Pendiente;NO;No Aplica;No Aplica
Laboratorio Clínico Bionet S.A. - Concepción;Concepción;Calle;230;Caupolicán;412520712;NO;No Aplica;No Aplica
Centro Odontológico Uno Salud Dental Concepción;Concepción;Calle;635;Lord Cochrane, Local 106;Pendiente;NO;No Aplica;No Aplica
Vacunatorio Concepción;Concepción;Calle;215;Aníbal Pinto, Of. 406 Box 3;Pendiente;NO;No Aplica;No Aplica
Actividades gestionadas por la Dirección del Servicio para apoyo de la Red (S.S de Concepción);Concepción;Calle;345;Rengo;Pendiente;NO;No Aplica;No Aplica
Laboratorio Clínico MACROLAB;Concepción;Calle;235-B;Colo Colo;Pendiente;NO;No Aplica;No Aplica
Centro de Salud Familiar Juan Soto Fernández;Concepción;Calle;393;Desiderio Sanhueza;800500809;NO;No Aplica;No Aplica
Centro de Salud Familiar O'Higgins;Concepción;Calle;534;Salas;800500811;NO;No Aplica;No Aplica
SAPU CESFAM O'HIGGINS;Concepción;Calle;538;Salas;412449301;SI;Urgencia Ambulatoria (SAPU);Corto
SAPU Juan Soto Fernández;Concepción;Avenida;850;Zañartu;412449736;SI;Urgencia Ambulatoria (SAPU);Corto
Vacunatorio Seres;Concepción;Calle;143;Tucapel;412514001;NO;No Aplica;No Aplica
Vacunatorio Israel;Concepción;Calle;548;Salas, Piso 3;412747293;NO;No Aplica;No Aplica
Centro Médico Kenal;Concepción;Calle;301;Barros Arana;Pendiente;NO;No Aplica;No Aplica
Laboratorio Clínico Hasiles;Concepción;Calle;510;Angol;412290940;NO;No Aplica;No Aplica
Laboratorio de Especialidades Medicas EMSA S.A;Concepción;Calle;116;Ongolmo;Pendiente;NO;No Aplica;No Aplica
Laboratorio Clínico Tecnimed Ltda.;Concepción;Calle;357;Colo Colo;412628800;NO;No Aplica;No Aplica
Vacunatorio Biovax SpA;Concepción;Calle;920;San Martín;412108244;NO;No Aplica;No Aplica
Centro Médico Inmunomédica;Concepción;Calle;912;San Martín;412466340;NO;No Aplica;No Aplica
Laboratorio Clínico C.D.S;Concepción;Calle;940;San Martín;412629700;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Boca Sur Viejo;San Pedro de la Paz;Calle;1800;Central;Pendiente;NO;No Aplica;No Aplica
Laboratorio Clínico Inmunomedica Ltda.;Concepción;Calle;316;Castellón;412108650;NO;No Aplica;No Aplica
Kiñewen Ltda.;Concepción;Calle;174;Ongolmo;412227979;NO;No Aplica;No Aplica
Laboratorio Clínico Diagonal;Concepción;Calle;174;Ongolmo;412237704;NO;No Aplica;No Aplica
Laboratorio Clínico Dr. Gustavo Torrejón Sanhueza y Cía. Ltda.;Concepción;Calle;286;Tucapel;412227896;NO;No Aplica;No Aplica
Centro Odontológico Uno Salud Dental Concepción Dos;Concepción;Calle;820;Freire;Pendiente;NO;No Aplica;No Aplica
Dispositivo Modular de Salud Hospital Guillermo Grant Benavente;Concepción;Pendiente;S/N;Estacionamiento de Facultad de Odontología de la Universidad de Concepción;Pendiente;NO;No Aplica;No Aplica
Centro Médico Radiológico Concepción Ltda.;Concepción;Calle;1213;San Martín;Pendiente;NO;No Aplica;No Aplica
Hospital Clínico Regional Dr. Guillermo Grant Benavente (Concepción);Concepción;Calle;1436;San Martín;412417588;SI;Urgencia Hospitalaria (UEH);No Aplica
Centro Médico Integramédica Bio Bio;Concepción;Calle;301;Los Carrera;Pendiente;NO;No Aplica;No Aplica
Hospital Traumatológico (Concepción);Concepción;Calle;1580;San Martín;412412003;NO;No Aplica;No Aplica
Centro de Especialidades de Medicina Transfusional;Concepción;Calle;1111;Barros Arana;422721950;NO;No Aplica;No Aplica
Centro y Médico Dental VIII Zona de Carabineros (Del Bíobío);Concepción;Calle;1224;Barros Arana;412141480;NO;No Aplica;No Aplica
Laboratorio Clínico Castellón;Concepción;Avenida;1448;Bernardo O´higgins;Pendiente;NO;No Aplica;No Aplica
Vacunatorio Vaxsur SpA 1;Concepción;Calle;358;Lautaro;9956604722;NO;No Aplica;No Aplica
Hospital San Agustín de Florida;Florida;Calle;1114;Sargento Aldea, Florida Alto;412721550;SI;Urgencia Hospitalaria (UEH);No Aplica
Centro Médico COALIVI;Concepción;Calle;706;Las Heras (esquina Anival Pinto);412125342;NO;No Aplica;No Aplica
MegaSalud S.A. Centro Médico y Dental Concepción;Concepción;Calle;1445;Freire;412925000;NO;No Aplica;No Aplica
Departamento de Salud Estudiantil Universidad del Bíobío Campus Concepción;Concepción;Avenida;1202;Collao;412731297;NO;No Aplica;No Aplica
Centro de Salud Familiar Víctor Manuel Fernández;Concepción;Calle;2120;Maipú;412721350;NO;No Aplica;No Aplica
Centro Clínico Militar Concepción;Concepción;Calle;210;General Novoa;412311678;NO;No Aplica;No Aplica
SAR Víctor Manuel Fernández;Concepción;Avenida;406;Juan Bosco;412724103;SI;Urgencia ambulatoria (SAR);No Aplica
Hospital Clínico del Sur S.A.;Concepción;Calle;36;Cardenio Avello;412128122;SI;Urgencia Hospitalaria (UEH);No Aplica
Policlínico Agencia Concepción de la Asociación Chilena de Seguridad;Concepción;Calle;70;Cardenio Avello;412448630;NO;No Aplica;No Aplica
SAR Tucapel;Concepción;Calle;1059;Ejército;412449483;SI;Urgencia ambulatoria (SAR);No Aplica
Centro de Salud Familiar Lorenzo Arenas;Concepción;Calle;50;Carlos Oliver;800500810;NO;No Aplica;No Aplica
Centro de Salud Familiar Tucapel;Concepción;Calle;1060;Juan de Dios Rivera;800500813;NO;No Aplica;No Aplica
SAPU Lorenzo Arenas;Concepción;Calle;50;Carlos Oliver;412449502;SI;Urgencia Ambulatoria (SAPU);Corto
Servicio Médico Legal Concepción;Concepción;Calle;4018;Camino a Penco, a un costado de la cárcel El Manzano;(41)2290634;NO;No Aplica;No Aplica
Centro Diurno para Personas con Demencia;Hualpén;Calle;9920;Colón, Sector Cerro Verde;412329490;NO;No Aplica;No Aplica
Hospital de Centro de Cumplimiento Penitenciario Biobío;Concepción;Calle;450;Camino a Penco;Pendiente;NO;No Aplica;No Aplica
Centro Penitenciario;Concepción;Calle;460;Camino a Penco;412388610;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Rene Schneider;Hualpén;Calle;150;Puerto Saavedra;412478257;NO;No Aplica;No Aplica
Clínica Andes Salud Concepción;Hualpén;Avenida;2047;Presidente Jorge Alesandri Rodríguez;412666000;SI;Urgencia Hospitalaria (UEH);No Aplica
Vacunatorio Clínica Universitaria de Concepción;Hualpén;Avenida;2047;Presidente Jorge Alesandri Rodríguez, Piso 3;Pendiente;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Leocán Portus Govinden;Hualpén;Calle;980;Atenas;Pendiente;NO;No Aplica;No Aplica
COSAM Hualpén;Hualpén;Calle;8710;Diego Double Urrutia;Pendiente;NO;No Aplica;No Aplica
SAPU Talcahuano Sur;Hualpén;Calle;632;Postdam;412783909;SI;Urgencia Ambulatoria (SAPU);Corto
Centro de Salud Familiar Talcahuano Sur;Hualpén;Calle;632;Postdam;412783909;NO;No Aplica;No Aplica
Clínica de Atención Ambulatoria Mutual de Seguridad CChC Hualpén;Hualpén;Calle;8720;Autopista Concepción Talcahuano;722727300;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Llafkelen;Hualpén;Calle;8535;Calbuco;412430055;NO;No Aplica;No Aplica
Centro de Salud Familiar Santa Sabina;Concepción;Calle;1948;Pedro Meriño;412723790;NO;No Aplica;No Aplica
SAPU Santa Sabina;Concepción;Calle;1820;Carlos Henríquez;412449816;SI;Urgencia Ambulatoria (SAPU);Corto
SAPU La Floresta;Hualpén;Calle;3851;Bremen;412261385;SI;Urgencia Ambulatoria (SAPU);Corto
Centro de Salud Familiar La Floresta;Hualpén;Calle;2598;Calle 3;Pendiente;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar España;Hualpén;Calle;3851;Bremen;Pendiente;NO;No Aplica;No Aplica
Centro Integramédica del Trébol;Talcahuano;Calle;3177;Mall Plaza del Trébol;412403102;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Parque Central;Hualpén;Avenida;7431;Santa María;Pendiente;NO;No Aplica;No Aplica
Hospital Instituto de Seguridad del Trabajo Talcahuano;Talcahuano;Avenida;3430;Colón;412585232;SI;Urgencia Hospitalaria (UEH);No Aplica
Centro de Salud Familiar Hualpencillo;Hualpén;Calle;2845;Bulgaria;800500828;NO;No Aplica;No Aplica
SAR Hualpencillo;Hualpén;Calle;2845;Bulgaria;412410808;SI;Urgencia ambulatoria (SAR);No Aplica
SAPU Dental Hualpén;Hualpén;Calle;285;Bulgaria;412410808;SI;Urgencia Ambulatoria (SAPU);Corto
Centro Comunitario de Salud Familiar 8 de Mayo;Talcahuano;Calle;7370;Aisén;412413891;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Esmeralda;Talcahuano;Calle;590;San Miguel;412412581;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Cosmito;Penco;Calle;S/N;Villa Cosmito;412414740;NO;No Aplica;No Aplica
Clínica Bio Bio;Talcahuano;Avenida;3515;Jorge Alessandri;412734370;SI;Urgencia Hospitalaria (UEH);No Aplica
Posta de Salud Rural Manco;Florida;Calle;S/N;Sector Manco;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Roa;Florida;Calle;S/N;Sector Roa;Pendiente;NO;No Aplica;No Aplica
Centro de Salud Familiar Paulina Avendaño Pereda;Talcahuano;Calle;S/N;Carlos Dittborn;412723894;NO;No Aplica;No Aplica
SAPU Paulina Avendaño Pereda;Talcahuano;Calle;4100;Carlos Dittborn;412412581;SI;Urgencia Ambulatoria (SAPU);Corto
Laboratorio Clínico YUEN;Talcahuano;Calle;133;Alto Horno;412585728;NO;No Aplica;No Aplica
Centro de Salud Familiar Alcalde Leocán Portus;Talcahuano;Calle;2645;Manuel Barros Borgoño;Pendiente;NO;No Aplica;No Aplica
SAPU Alcalde Leocán Portus;Talcahuano;Calle;2645;Manuel Barros Borgoño;412597373;SI;Urgencia Ambulatoria (SAPU);Corto
Centro Comunitario de Salud Familiar Los Forjadores;Penco;Calle;S/N;Diego Portales;412726260;NO;No Aplica;No Aplica
SAR Penco;Penco;Calle;573;Maipu;413279520;SI;Urgencia ambulatoria (SAR);No Aplica
Centro Odontológico Uno Salud Dental Talcahuano;Talcahuano;Avenida;3236;Cristóbal Colón, Oficina E;Pendiente;NO;No Aplica;No Aplica
Policlínico de la Asociación Chilena de Seguridad Talcahuano;Talcahuano;Avenida;3138;Colón;Pendiente;NO;No Aplica;No Aplica
Hospital Las Higueras (Talcahuano);Talcahuano;Calle;777;Alto Horno;412687000;SI;Urgencia Hospitalaria (UEH);No Aplica
Unidad de Salud Funcionario S.S Talcahuano;Talcahuano;Calle;86;Thompson;Pendiente;NO;No Aplica;No Aplica
PRAIS (S.S Talcahuano);Talcahuano;Calle;86;Thompson;Pendiente;NO;No Aplica;No Aplica
Centro de Salud Familiar Penco;Penco;Calle;654;O'Higgins;412261375;NO;No Aplica;No Aplica
Laboratorio Clínico ITAMED;Penco;Calle;298;Yerbas Buenas;413185917;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Libertad Gaete;Talcahuano;Calle;509;Isla San Ambrosio;412543320;NO;No Aplica;No Aplica
Centro de Salud Familiar San Vicente;Talcahuano;Calle;360;Brasil;412723350;NO;No Aplica;No Aplica
SAR San Vicente;Talcahuano;Calle;360;Brasil;412558143;SI;Urgencia ambulatoria (SAR);No Aplica
Centro Comunitario de Salud Familiar Los Lobos la Gloria;Talcahuano;Calle;1960;Los Lobos;Pendiente;NO;No Aplica;No Aplica
Actividades gestionadas por la Dirección del Servicio para apoyo de la Red (S.S de Talcahuano);Talcahuano;Calle;86;Thompson;Pendiente;NO;No Aplica;No Aplica
Hospital Penco Lirquén;Penco;Calle;S/N;Camino a Tomé;412724800;SI;Urgencia Hospitalaria (UEH);No Aplica
Centro de Salud Familiar Lirquén;Penco;Calle;S/N;Camino a Tomé;412688321;NO;No Aplica;No Aplica
SAPU Los Cerros;Talcahuano;Calle;S/N;El Galgo;412723508;SI;Urgencia Ambulatoria (SAPU);Largo
Centro de Salud Familiar Los Cerros;Talcahuano;Calle;S/N;Nueva Los Lobos;412723504;NO;No Aplica;No Aplica
SAR Los Cerros;Talcahuano;Calle;1260;San Vicente;41-2723504;SI;Urgencia ambulatoria (SAR);No Aplica
COSAM Los Cerros;Talcahuano;Calle;1340;Bahía San Vicente, sector Ex Fundo Centinela;Pendiente;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Villa Centinela;Talcahuano;Avenida;1301;Punta Peñablanca, Villa centinela I;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Granerillos;Florida;Calle;S/N;Caserío de Granerillos;Pendiente;NO;No Aplica;No Aplica
Centro Comunitario de Salud Familiar Ríos de Chile;Penco;Calle;100;Rios Ñuble;413279570;NO;No Aplica;No Aplica
Buque Talcahuano;Talcahuano;No Aplica;No Aplica;No Aplica;Pendiente;NO;No Aplica;No Aplica
Hospital Naval Almirante Adriazola;Talcahuano;Calle;S/N;Michimalongo;412743009;SI;Urgencia Hospitalaria (UEH);No Aplica
Centro Comunitario de Salud Familiar Punta de Parra;Tome;Avenida;61;Cardenal Samoré, Punta de Parra;412170392;NO;No Aplica;No Aplica
Posta de Salud Rural Tumbes;Talcahuano;Calle;S/N;Pueblo de Caleta Tumbes;Pendiente;NO;No Aplica;No Aplica
Centro de Salud Familiar Bellavista;Tome;Calle;297;Los Cerezos;412209729;NO;No Aplica;No Aplica
SAPU Bellavista;Tome;Calle;297;Los Cerezos;412209729;SI;Urgencia Ambulatoria (SAPU);Corto
Centro Comunitario de Salud Familiar El Santo Esfuerzo de Todos;Tome;Calle;47;Los Helechos;412658308;NO;No Aplica;No Aplica
Hospital de Tomé;Tome;Calle;1633;O'Higgins;412724950;SI;Urgencia Hospitalaria (UEH);No Aplica
Centro Comunitario de Salud Familiar Cerro Estanque;Tome;Calle;2276;Santiago Osorio;Pendiente;NO;No Aplica;No Aplica
SAR Dr. Alberto Reyes;Tome;Calle;2720;Nueva Aldea;412655172;SI;Urgencia ambulatoria (SAR);No Aplica
Centro de Salud Familiar Dr. Alberto Reyes;Tome;Calle;2720;Nueva Aldea;Pendiente;NO;No Aplica;No Aplica
Posta de Salud Rural Coliumo;Tome;Calle;S/N;Sector de Coliumo;957797870;NO;No Aplica;No Aplica
Posta de Salud Rural Menque;Tome;Calle;S/N;Villoslada, Aldea de Menque;957797870;NO;No Aplica;No Aplica
Centro de Salud Familiar Dichato;Tome;Calle;373;Daniel Vera;412722472;NO;No Aplica;No Aplica
SUR Dichato;Tome;Calle;373;Daniel Vera;412722472;SI;Urgencia Ambulatoria (SUR);No Aplica
Unidad de Vacunación Móvil del BíoBío;Concepción;No Aplica;No Aplica;No Aplica;No Aplica;NO;No Aplica;No Aplica
UNO Salud DENTAL CORONEL;Coronel;Calle;321;Manuel Montt (Local 1);2 2763 9182;NO;No Aplica;No Aplica
Vacunatorio Lomas;Concepción;Avenida;956;San Sebastian;Pendiente;NO;No Aplica;No Aplica
LABORATORIO CLINICO SAN CRISTOBAL SPA;Talcahuano;Avenida;2909;Cristobal Colón ( primer y segundo piso. Sector Santa Clara);(41) 242 7520;NO;No Aplica;No Aplica
Vacunatorio Los Ángeles;Los Ángeles;Calle;221;Jose Manso de Velasco (oficina 414);(56) 932168278;NO;No Aplica;No Aplica
CECOSF RAFAEL;Tome;Calle;435;Calle Urrejola de Rafael;41-2209748;NO;No Aplica;No Aplica
SAR Carlos Pinto Fierro;Coronel;Calle;1409;Manuel Montt;2719658;SI;Urgencia ambulatoria (SAR);No Aplica
CMT Salud Concepción;Concepción;Calle;390;Arturo Prat;(+56) 41 277 5411;NO;No Aplica;No Aplica
SUR Tucapel;Tucapel;Calle;430;Comercio;432333474-urgencia 432333472_SOME;SI;Urgencia Ambulatoria (SUR);No Aplica
Vacunatorio Líderes en Salud;Los Ángeles;Avenida;398;O'Higgins;Pendiente;NO;No Aplica;No Aplica
Centro de Salud Familiar Valle La Piedra;Chiguayante;Calle;3973;San Martín N° 3973;416046 (RED MINSAL);NO;No Aplica;No Aplica
RedMédica Sur;San Pedro de la Paz;Avenida;115;LAGUNA GRANDE;56 962418248;NO;No Aplica;No Aplica
Vacunatorio Vaxsur Spa 2;Concepción;Avenida;77;O’Higgins Poniente;56978187549;NO;No Aplica;No Aplica
Centro de Resolutividad-UAPORRINO;Los Ángeles;Calle;581;Caupolicán;56 432 216130;NO;No Aplica;No Aplica
APS 2;Curanilahue;Avenida;111;Bernardo Ohiggins;Pendiente;NO;No Aplica;No Aplica
Vacunatorio BioBio;Concepción;Avenida;553;San Martín (OF. 1304 );56963205700;No;No Aplica;No Aplica
SUR LEBU NORTE;Lebu;Calle;1441;IGNACIO CARRERA PINTO;+56 41 272 5795;SI;Urgencia Ambulatoria (SUR);No Aplica
UNO SALUD DENTAL CONCEPCIÓN 3;Concepción;Calle;518;Angol;;No;No Aplica;No Aplica
UNO SALUD DENTAL LOS ÁNGELES 2;Los Ángeles;Avenida;610;ALEMANIA;;No;No Aplica;No Aplica
